1663647834.000000
1.000000
82.00
82.50
79.67
81.75
75.80
75.00
75.43
75.62
75.89
76.10
76.27
76.33
76.38
76.50
76.60
76.75
76.94
77.17
77.37
77.55
77.71
77.86
78.04
78.21
78.36
78.50
78.63
78.79
78.93
79.10
79.26
79.44
79.55
79.62
79.69
79.69
79.78
79.89
80.13
80.32
80.54
80.71
80.88
81.02
81.13
81.26
81.38
81.50
81.59
81.68
81.76
81.85
81.92
82.00
82.11
82.23
82.35
82.48
82.61
82.75
82.92
83.08
83.40
83.48
84.15
84.50
84.73
84.98
85.23
85.50
85.77
86.05
86.33
86.58
86.83
87.07
87.28
87.48
87.68
87.88
88.07
88.25
88.42
88.57
88.72
88.85
88.98
89.10
89.18
89.27
89.33
89.38
89.47
89.57
89.67
89.83
89.93
90.02
90.02
90.03
90.03
90.05
90.07
90.12
90.18
90.28
90.37
90.45
90.53
90.60
90.60
90.60
90.62
90.63
90.62
90.58
90.55
90.50
90.45
90.37
90.27
90.18
90.10
90.02
89.95
89.88
89.83
89.78
89.73
89.65
89.58
89.52
89.45
89.42
89.40
89.40
89.40
89.40
89.40
89.38
89.38
89.37
89.35
89.35
89.35
89.35
89.35
89.35
89.38
89.38
89.42
89.43
89.47
89.50
89.55
89.58
89.63
89.68
89.72
89.73
89.75
89.75
89.75
89.73
89.72
89.67
89.63
89.60
89.60
89.62
89.72
89.82
89.90
90.00
90.10
90.20
90.30
90.40
90.48
90.57
90.63
90.70
90.75
90.78
90.80
90.67
90.52
90.33
90.15
89.98
89.82
89.65
89.50
89.33
89.17
89.00
88.83
88.68
88.53
88.38
88.25
88.13
88.02
87.92
87.82
87.77
87.73
87.72
87.72
87.75
87.78
87.83
87.87
87.90
87.90
87.87
87.83
87.82
87.83
87.88
87.95
88.03
88.10
88.13
88.15
88.12
88.08
88.03
87.93
87.82
87.65
87.50
87.33
87.15
86.95
86.73
86.52
86.32
86.15
86.02
85.90
85.77
85.67
85.60
85.58
85.73
85.90
86.08
86.25
86.38
86.50
86.62
86.70
86.75
86.77
86.77
86.77
86.77
86.77
86.78
86.77
86.73
86.70
86.65
86.60
86.50
86.38
86.25
86.08
85.90
85.70
85.50
85.32
85.15
84.97
84.83
84.72
84.62
84.52
84.42
84.32
84.20
84.10
84.03
83.97
83.93
83.88
83.85
83.85
83.87
83.92
83.95
84.00
84.07
84.13
84.23
84.33
84.42
84.50
84.57
84.63
84.68
84.72
84.73
84.72
84.67
84.60
84.53
84.47
84.43
84.40
84.35
84.32
84.30
84.28
84.28
84.28
84.23
84.20
84.17
84.17
84.13
84.10
84.08
84.07
84.03
83.98
83.92
84.00
84.05
84.10
84.15
84.18
84.22
84.30
84.37
84.43
84.45
84.45
84.40
84.32
84.23
84.10
83.97
83.83
83.68
83.53
83.38
83.23
83.08
82.93
82.80
82.67
82.53
82.42
82.28
82.15
82.02
81.87
81.73
81.60
81.48
81.37
81.27
81.18
81.15
81.12
81.15
81.18
81.22
81.27
81.32
81.37
81.43
81.50
81.53
81.53
81.55
81.57
81.60
81.63
81.75
81.90
82.03
82.17
82.33
82.48
82.65
82.65
82.70
82.75
82.80
82.87
82.92
82.98
83.05
83.12
83.22
83.32
83.43
83.55
83.68
83.85
84.02
84.20
84.40
84.63
84.87
85.12
85.40
85.67
85.92
86.20
86.47
86.73
86.97
87.13
87.33
87.50
