2022-09-20 12:23:44.000,0.0
2022-09-20 12:23:44.250,0.775065
2022-09-20 12:23:44.500,0.815046
2022-09-20 12:23:44.750,0.684374
2022-09-20 12:23:45.000,0.684374
2022-09-20 12:23:45.250,0.683093
2022-09-20 12:23:45.500,0.677969
2022-09-20 12:23:45.750,0.670282
2022-09-20 12:23:46.000,0.671563
2022-09-20 12:23:46.250,0.675406
2022-09-20 12:23:46.500,0.683093
2022-09-20 12:23:46.750,0.686936
2022-09-20 12:23:47.000,0.689498
2022-09-20 12:23:47.250,0.692061
2022-09-20 12:23:47.500,0.693342
2022-09-20 12:23:47.750,0.692061
2022-09-20 12:23:48.000,0.689498
2022-09-20 12:23:48.250,0.689498
2022-09-20 12:23:48.500,0.688217
2022-09-20 12:23:48.750,0.693342
2022-09-20 12:23:49.000,0.707434
2022-09-20 12:23:49.250,0.71512
2022-09-20 12:23:49.500,0.731775
2022-09-20 12:23:49.750,0.731775
2022-09-20 12:23:50.000,0.735618
2022-09-20 12:23:50.250,0.731775
2022-09-20 12:23:50.500,0.731775
2022-09-20 12:23:50.750,0.727931
2022-09-20 12:23:51.000,0.72665
2022-09-20 12:23:51.250,0.735618
2022-09-20 12:23:51.500,0.742024
2022-09-20 12:23:51.750,0.747148
2022-09-20 12:23:52.000,0.745867
2022-09-20 12:23:52.250,0.744586
2022-09-20 12:23:52.500,0.743305
2022-09-20 12:23:52.750,0.736899
2022-09-20 12:23:53.000,0.729213
2022-09-20 12:23:53.250,0.722807
2022-09-20 12:23:53.500,0.717683
2022-09-20 12:23:53.750,0.712558
2022-09-20 12:23:54.000,0.712558
2022-09-20 12:23:54.250,0.709996
2022-09-20 12:23:54.500,0.708715
2022-09-20 12:23:54.750,0.706153
2022-09-20 12:23:55.000,0.707434
2022-09-20 12:23:55.250,0.712558
2022-09-20 12:23:55.500,0.712558
2022-09-20 12:23:55.750,0.716402
2022-09-20 12:23:56.000,0.720245
2022-09-20 12:23:56.250,0.722807
2022-09-20 12:23:56.500,0.729213
2022-09-20 12:23:56.750,0.731775
2022-09-20 12:23:57.000,0.733056
2022-09-20 12:23:57.250,0.727931
2022-09-20 12:23:57.500,0.725369
2022-09-20 12:23:57.750,0.718964
2022-09-20 12:23:58.000,0.720245
2022-09-20 12:23:58.250,0.718964
2022-09-20 12:23:58.500,0.720245
2022-09-20 12:23:58.750,0.721526
2022-09-20 12:23:59.000,0.721526
2022-09-20 12:23:59.250,0.718964
2022-09-20 12:23:59.500,0.717683
2022-09-20 12:23:59.750,0.71512
2022-09-20 12:24:00.000,0.713839
2022-09-20 12:24:00.250,0.71512
2022-09-20 12:24:00.500,0.717683
2022-09-20 12:24:00.750,0.720245
2022-09-20 12:24:01.000,0.720245
2022-09-20 12:24:01.250,0.717683
2022-09-20 12:24:01.500,0.71512
2022-09-20 12:24:01.750,0.71512
2022-09-20 12:24:02.000,0.713839
2022-09-20 12:24:02.250,0.709996
2022-09-20 12:24:02.500,0.712558
2022-09-20 12:24:02.750,0.706153
2022-09-20 12:24:03.000,0.708715
2022-09-20 12:24:03.250,0.702309
2022-09-20 12:24:03.500,0.701028
2022-09-20 12:24:03.750,0.698466
2022-09-20 12:24:04.000,0.695904
2022-09-20 12:24:04.250,0.694623
2022-09-20 12:24:04.500,0.694623
2022-09-20 12:24:04.750,0.697185
2022-09-20 12:24:05.000,0.699747
2022-09-20 12:24:05.250,0.701028
2022-09-20 12:24:05.500,0.703591
2022-09-20 12:24:05.750,0.712558
2022-09-20 12:24:06.000,0.725369
2022-09-20 12:24:06.250,0.735618
2022-09-20 12:24:06.500,0.744586
2022-09-20 12:24:06.750,0.750991
2022-09-20 12:24:07.000,0.74971
2022-09-20 12:24:07.250,0.74971
2022-09-20 12:24:07.500,0.74971
2022-09-20 12:24:07.750,0.745867
2022-09-20 12:24:08.000,0.739461
2022-09-20 12:24:08.250,0.731775
2022-09-20 12:24:08.500,0.725369
2022-09-20 12:24:08.750,0.724088
2022-09-20 12:24:09.000,0.717683
2022-09-20 12:24:09.250,0.711277
2022-09-20 12:24:09.500,0.711277
2022-09-20 12:24:09.750,0.708715
2022-09-20 12:24:10.000,0.704872
2022-09-20 12:24:10.250,0.704872
2022-09-20 12:24:10.500,0.701028
2022-09-20 12:24:10.750,0.697185
2022-09-20 12:24:11.000,0.695904
2022-09-20 12:24:11.250,0.695904
2022-09-20 12:24:11.500,0.699747
2022-09-20 12:24:11.750,0.703591
2022-09-20 12:24:12.000,0.712558
2022-09-20 12:24:12.250,0.718964
2022-09-20 12:24:12.500,0.724088
2022-09-20 12:24:12.750,0.72665
2022-09-20 12:24:13.000,0.727931
2022-09-20 12:24:13.250,0.725369
2022-09-20 12:24:13.500,0.724088
2022-09-20 12:24:13.750,0.718964
2022-09-20 12:24:14.000,0.713839
2022-09-20 12:24:14.250,0.709996
