-22,-17,59
-21,-17,61
-21,-17,59
-20,-16,59
-20,-16,60
-19,-17,60
-19,-17,60
-19,-17,58
-18,-17,60
-19,-17,60
-18,-16,60
-17,-17,59
-16,-17,61
-19,-17,59
-19,-17,60
-17,-17,61
-19,-17,60
-19,-17,60
-18,-17,61
-18,-18,59
-19,-17,59
-19,-17,61
-18,-17,60
-19,-17,60
-19,-17,61
-19,-17,59
-18,-17,60
-19,-17,60
-19,-17,59
-19,-17,60
-19,-17,60
-19,-17,60
-19,-17,60
-19,-17,60
-19,-17,60
-19,-17,60
-20,-17,59
-18,-17,59
-20,-17,60
-19,-17,60
-19,-17,59
-19,-17,61
-19,-16,59
-19,-17,59
-19,-17,60
-19,-17,61
-20,-17,59
-19,-17,59
-19,-17,60
-20,-16,59
-19,-16,60
-19,-17,60
-20,-17,60
-19,-16,60
-19,-17,60
-19,-17,59
-19,-16,61
-19,-17,60
-19,-17,59
-19,-17,60
-20,-17,60
-19,-17,60
-19,-17,59
-19,-17,61
-19,-17,59
-19,-16,59
-19,-17,60
-19,-17,59
-19,-16,59
-19,-17,60
-19,-17,59
-19,-17,60
-19,-16,60
-19,-17,60
-19,-17,60
-19,-17,59
-19,-17,59
-19,-17,60
-19,-17,59
-19,-17,59
-19,-17,59
-20,-17,60
-19,-17,59
-19,-17,60
-19,-17,60
-19,-17,60
-19,-17,60
-19,-17,60
-19,-17,59
-19,-17,60
-19,-17,60
-20,-17,59
-19,-17,59
-20,-17,59
-19,-17,60
-19,-16,59
-20,-17,60
-19,-17,59
-20,-16,60
-19,-17,60
-19,-17,60
-19,-16,59
-19,-17,59
-19,-17,59
-19,-17,60
-19,-17,60
-20,-17,59
-19,-17,60
-20,-17,59
-19,-17,59
-19,-16,59
-19,-17,60
-19,-17,59
-19,-17,59
-19,-17,60
-20,-17,60
-19,-17,59
-19,-17,60
-19,-17,60
-19,-17,59
-20,-17,61
-19,-17,60
-19,-17,59
-19,-17,60
-19,-17,59
-20,-17,60
-20,-17,60
-19,-17,59
-20,-17,61
-19,-17,60
-19,-17,59
-19,-17,60
-19,-17,59
-19,-17,59
-19,-16,60
-19,-17,59
-19,-17,60
-19,-17,60
-19,-17,59
-20,-17,60
-19,-17,60
-19,-17,59
-20,-16,60
-19,-17,60
-20,-17,59
-19,-17,60
-19,-17,60
-19,-17,60
-19,-17,60
-19,-16,59
-19,-17,60
-18,-17,61
-18,-16,60
-20,-17,60
-19,-16,59
-18,-16,59
-19,-17,61
-20,-17,60
-18,-16,59
-19,-16,60
-19,-16,60
-19,-16,59
-19,-16,59
-19,-16,60
-21,-16,59
-19,-16,61
-20,-16,60
-20,-16,61
-20,-16,59
-19,-16,59
-19,-16,60
-20,-16,60
-20,-16,60
-19,-16,60
-20,-16,59
-19,-16,60
-19,-16,60
-19,-16,60
-19,-17,59
-19,-17,60
-19,-16,59
-19,-17,59
-19,-16,60
-19,-17,60
-19,-16,59
-19,-17,60
-19,-16,60
-19,-16,59
-19,-17,60
-19,-16,59
-19,-17,60
-19,-17,61
-19,-16,59
-19,-17,59
-19,-16,60
-19,-16,60
-19,-17,59
-18,-16,60
-19,-16,60
-19,-17,60
-19,-17,60
-19,-17,59
-19,-17,60
-19,-16,60
-19,-17,60
-19,-17,60
-19,-16,59
-19,-17,60
-19,-17,60
-19,-16,60
-19,-17,60
-19,-17,60
-19,-17,60
-19,-17,60
-18,-18,61
-20,-21,63
-22,-22,51
-24,-27,53
-18,-30,60
-15,-27,63
-10,-22,64
-10,-18,63
-11,-13,57
-12,-14,62
-17,-13,66
-19,-4,59
-24,-2,53
-25,-1,50
-27,3,50
-29,3,50
-31,1,46
-27,1,43
-36,-5,43
-38,-7,50
-26,-11,46
-21,-15,60
-30,-17,62
-21,-20,71
-16,-22,74
-18,-25,71
-25,-27,79
-21,-25,71
-22,-28,60
-24,-30,57
-22,-30,49
-17,-29,52
-18,-28,52
-20,-25,55
-21,-22,63
-21,-19,63
-23,-19,60
-27,-18,64
-27,-17,60
-24,-15,58
-24,-13,57
-25,-13,54
-25,-12,54
-25,-13,55
-28,-14,59
-30,-13,60
-29,-13,59
-30,-14,58
-29,-14,58
-27,-13,55
-27,-13,57
-27,-13,59
-27,-13,56
-28,-13,56
-28,-12,56
-28,-13,57
-31,-15,54
-29,-13,61
-29,-14,57
-27,-13,57
-29,-14,59
-25,-14,59
-25,-14,58
-24,-14,59
-27,-14,60
-26,-13,59
-25,-14,55
-27,-14,54
-27,-15,55
-26,-15,56
-27,-16,59
-28,-16,57
-26,-15,56
-25,-15,57
-25,-16,57
-26,-15,57
-26,-15,59
-25,-15,57
-27,-16,58
-28,-15,57
-26,-14,59
-26,-14,58
-27,-14,57
-26,-14,58
-27,-14,58
-25,-15,55
-25,-15,54
-29,-16,58
-28,-16,58
-27,-16,57
-28,-16,57
-27,-16,58
-25,-15,57
-26,-16,56
-28,-16,57
-27,-17,59
-29,-16,58
-29,-16,57
-28,-16,58
-27,-16,60
-26,-15,58
-27,-15,60
-28,-16,61
-26,-15,60
-29,-13,61
-29,-12,62
-30,-12,61
-32,-10,60
-31,-9,60
-28,-10,62
-31,-4,67
-40,-3,57
-41,-2,53
-43,7,57
-32,4,54
-31,2,53
-29,5,50
-27,4,48
-28,9,47
-28,9,49
-23,4,49
-26,6,59
-26,8,59
-24,10,62
-28,9,70
-31,5,70
-29,6,63
-30,6,57
-30,9,28
-37,6,21
-50,5,37
-54,2,48
-38,4,64
-30,3,75
-29,5,67
-31,6,40
-37,5,29
-48,7,25
-55,7,60
-45,7,70
-37,4,65
-32,2,63
-32,4,42
-34,4,30
-45,7,30
-49,4,49
-47,5,56
-29,6,79
-26,5,81
-38,3,60
-41,4,50
-40,9,32
-42,9,24
-42,8,27
-41,5,51
-43,3,53
-35,3,77
-33,4,73
-38,4,62
-44,6,45
-41,7,32
-40,8,18
-45,7,22
-43,5,66
-45,3,67
-35,2,75
-38,4,79
-38,6,61
-44,9,30
-46,10,13
-47,11,16
-44,8,39
-45,7,36
-41,5,54
-37,4,65
-34,5,55
-43,5,52
-41,4,53
-47,5,51
-49,5,50
-41,4,51
-39,4,56
-39,1,53
-41,0,52
-37,1,53
-37,2,49
-38,2,44
-39,1,46
-41,-3,50
-38,-3,50
-39,-3,50
-41,-7,54
-51,-9,56
-52,-9,59
-43,-5,54
-38,-6,49
-49,-7,50
-37,-1,48
-36,-4,45
-35,-9,46
-39,-11,52
-31,-7,59
-34,-9,57
-35,-6,55
-38,-4,54
-36,-4,56
-36,-6,54
-38,-5,53
-37,-5,54
-38,-4,53
-38,-5,53
-38,-5,53
-38,-4,53
-38,-5,52
-38,-4,53
-39,-4,53
-38,-5,53
-38,-5,53
-38,-5,53
-39,-4,52
-39,-5,52
-38,-5,53
-38,-5,52
-38,-5,52
-39,-5,52
-38,-5,53
-39,-5,53
-38,-5,53
-39,-5,52
-39,-5,52
-38,-4,53
-38,-4,52
-38,-6,52
-40,-5,52
-40,-4,52
-38,-4,52
-38,-7,52
-39,-5,53
-40,-4,53
-39,-4,53
-38,-5,52
-39,-6,51
-39,-4,52
-40,-4,52
-38,-4,52
-39,-5,52
-39,-4,52
-41,-3,51
-41,-3,51
-39,-3,52
-41,-3,51
-42,-4,51
-41,-3,52
-41,-3,51
-41,-4,51
-40,-4,51
-43,-3,51
-40,-4,51
-40,-4,51
-39,-5,52
-40,-4,52
-40,-4,52
-40,-4,51
-39,-5,52
-40,-4,51
-40,-5,51
-39,-5,52
-40,-4,52
-38,-5,52
-39,-5,52
-38,-5,52
-39,-5,51
-38,-5,52
-38,-4,52
-40,-3,51
-41,-4,51
-38,-1,53
-42,-3,51
-40,-1,51
-41,1,50
-42,-2,51
-38,-1,51
-42,-2,50
-41,2,51
-44,1,49
-40,2,51
-43,2,50
-42,2,50
-44,3,50
-45,4,49
-43,3,50
-42,2,50
-45,3,49
-44,3,48
-41,2,50
-43,2,49
-43,2,49
-42,2,49
-43,1,49
-42,2,50
-44,2,48
-43,3,49
-44,3,49
-45,2,48
-43,3,49
-44,3,48
-43,3,49
-44,2,48
-43,2,49
-44,3,48
-44,3,48
-44,3,47
-43,4,48
-46,4,47
-45,4,48
-44,4,48
-45,4,47
-45,4,47
-45,4,47
-46,5,47
-45,3,47
-44,4,47
-46,4,47
-45,5,47
-45,4,47
-45,4,47
-46,5,47
-46,5,47
-46,4,47
-45,5,47
-46,5,47
-46,5,47
-45,4,47
-46,5,47
-45,5,47
-46,6,46
-45,5,47
-45,5,47
-46,5,47
-45,5,47
-46,5,47
-45,5,47
-46,5,46
-45,5,47
-46,5,46
-46,5,46
-46,5,47
-46,5,46
-46,5,47
-46,5,47
-46,5,47
-46,4,47
-46,5,46
-46,5,46
-46,5,47
-45,4,47
-46,5,47
-46,5,46
-45,5,47
-46,5,47
-46,5,47
-46,5,46
-46,4,47
-46,5,47
-46,5,46
-44,4,47
-46,5,46
-46,5,47
-45,5,46
-45,4,47
-46,5,47
-46,5,46
-46,4,46
-46,5,46
-46,5,47
-45,4,46
-46,5,47
-46,5,47
-46,5,46
-45,5,46
-46,4,46
-47,5,46
-46,5,46
-46,5,46
-46,5,46
-46,6,46
-46,5,46
-46,5,46
-46,5,46
-46,5,46
-45,5,46
-46,5,46
-46,5,47
-46,5,46
-45,5,46
-47,5,46
-46,6,46
-46,5,46
-46,5,46
-47,6,46
-46,5,46
-46,5,46
-46,5,46
-46,6,46
-46,5,47
-46,5,46
-46,5,46
-46,5,46
-46,5,46
-46,5,47
-46,5,46
-46,5,46
-46,4,46
-46,5,47
-46,4,47
-46,4,46
-46,5,47
-46,4,46
-46,4,47
-47,4,47
-46,4,46
-46,4,47
-46,4,46
-46,4,46
-46,4,47
-45,3,47
-46,3,47
-46,4,47
-46,3,46
-45,3,47
-46,3,47
-45,3,46
-46,4,47
-46,3,47
-46,3,47
-46,4,47
-46,4,46
-46,3,47
-46,3,46
-46,3,47
-46,3,47
-45,3,47
-46,4,46
-46,3,47
-46,3,47
-46,3,47
-46,4,47
-45,3,47
-45,3,47
-46,3,46
-45,3,47
-46,3,47
-46,4,47
-46,3,47
-48,3,46
-45,4,47
-45,3,47
-46,4,46
-46,3,47
-46,4,47
-46,3,47
-46,4,47
-45,3,47
-47,3,47
-45,3,47
-46,3,47
-47,3,46
-47,4,47
-46,3,47
-45,2,47
-45,2,47
-45,2,47
-45,1,47
-45,2,48
-45,2,48
-44,1,48
-45,1,48
-45,1,48
-43,0,48
-45,0,47
-46,0,47
-45,0,48
-45,-1,48
-43,-1,48
-45,-1,48
-43,-1,48
-43,-1,49
-44,-2,48
-43,-2,49
-45,-2,48
-43,-2,49
-43,-2,49
-44,-2,48
-44,-2,48
-43,-2,49
-44,-2,48
-44,-2,48
-43,-3,49
-43,-3,48
-44,-3,48
-43,-3,48
-44,-3,48
-43,-2,49
-44,-2,48
-44,-2,49
-44,-2,49
-44,-3,48
-43,-3,48
-44,-2,48
-44,-2,49
-44,-2,48
-43,-2,48
-44,-3,48
-44,-3,49
-44,-2,48
-44,-2,48
-43,-2,49
-44,-2,48
-43,-3,49
-43,-2,49
-44,-2,48
-44,-2,49
-44,-2,49
-44,-2,49
-43,-2,49
-44,-2,48
-44,-2,49
-44,-2,48
-43,-2,49
-44,-3,48
-44,-2,48
-43,-2,49
-43,-3,49
-43,-2,49
-44,-3,48
-43,-2,49
-43,-3,49
-43,-2,49
-44,-2,49
-44,-2,48
-44,-3,48
-43,-3,49
-44,-2,49
-43,-2,49
-43,-2,49
-44,-2,48
-43,-3,49
-43,-2,48
-44,-2,49
-43,-2,49
-44,-2,48
-44,-3,49
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,49
-43,-3,49
-44,-2,48
-43,-3,49
-43,-2,49
-44,-2,49
-44,-3,48
-43,-3,49
-44,-2,49
-43,-3,49
-43,-2,49
-44,-2,49
-43,-3,49
-44,-3,49
-44,-2,48
-44,-2,49
-44,-3,49
-43,-3,48
-44,-2,49
-44,-2,49
-43,-3,49
-44,-2,49
-43,-3,49
-44,-2,49
-44,-2,49
-44,-2,49
-43,-2,49
-44,-2,48
-44,-2,49
-43,-2,49
-44,-2,49
-44,-2,49
-44,-2,49
-43,-2,49
-44,-2,48
-44,-2,48
-44,-1,49
-43,-2,49
-43,-2,48
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-43,-2,49
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,49
-45,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-43,-2,49
-44,-2,49
-44,-2,48
-44,-2,48
-43,-2,49
-44,-2,49
-44,-2,49
-43,-3,48
-44,-2,48
-44,-2,49
-44,-2,49
-43,-2,49
-44,-3,48
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,49
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,49
-44,-2,49
-44,-2,48
-44,-2,48
-43,-2,49
-44,-2,49
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-43,-2,49
-43,-2,49
-44,-2,48
-43,-2,49
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,49
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,49
-44,-2,48
-44,-2,48
-43,-2,49
-44,-2,49
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-43,-2,48
-44,-2,49
-45,-1,48
-43,-2,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-2,49
-44,-2,49
-44,-2,49
-44,-2,48
-44,-2,48
-44,-1,49
-44,-1,48
-44,-2,49
-45,-1,48
-44,-2,48
-44,-2,48
-45,-1,48
-44,-2,48
-44,-2,48
-45,-2,48
-44,-1,48
-44,-1,48
-44,-2,48
-44,-2,48
-44,-1,48
-44,-1,48
-44,-2,48
-44,-1,48
-45,-1,48
-44,-1,48
-44,-1,48
-44,-1,48
-44,-2,48
-44,-1,48
-44,-2,48
-44,-1,48
-44,-1,48
-44,-2,48
-44,-1,48
-44,-1,48
-44,-2,48
-44,-2,48
-44,-1,48
-44,-2,48
-44,-2,48
-44,-1,49
-44,-2,48
-44,-2,48
-44,-2,48
-44,-1,48
-44,-1,48
-44,-2,48
-44,-2,48
-44,-1,48
-44,-1,48
-44,-2,48
-44,-1,48
-45,-1,48
-43,-2,48
-44,-2,48
-44,-2,48
-44,-1,48
-44,-2,48
-45,-1,48
-45,-1,48
-45,-2,48
-45,-1,48
-44,-2,48
-44,-2,48
-44,-2,48
-44,-1,49
-44,-2,48
-43,-2,48
-43,-2,48
-44,-2,49
-43,-2,49
-45,-2,48
-44,-2,49
-43,-2,49
-44,-2,48
-43,-2,49
-44,-2,49
-45,-2,48
-43,-3,49
-43,-3,48
-44,-2,49
-43,-4,49
-43,-4,49
-43,-3,49
-43,-4,49
-42,-5,48
-40,-3,49
-45,-4,48
-47,0,49
-44,-1,50
-44,-2,49
-44,-2,49
-43,-3,48
-42,-3,49
-43,-3,48
-42,-3,49
-43,-3,49
-43,-4,49
-45,-2,49
-45,-2,49
-44,-2,49
-44,-3,49
-43,-2,49
-43,-3,49
-42,-3,50
-43,-3,49
-41,-4,50
-42,-4,49
-42,-4,49
-42,-4,49
-42,-3,50
-43,-3,49
-41,-4,50
-42,-3,49
-43,-2,50
-45,-2,48
-43,-2,49
-44,-2,48
-43,-2,49
-45,-2,48
-44,-2,48
-44,-1,48
-45,-1,48
-45,-1,49
-43,-1,49
-43,0,49
-45,-1,48
-44,-1,49
-44,-1,48
-43,0,49
-44,0,49
-44,-1,49
-43,-1,49
-43,-1,49
-43,-1,49
-42,-2,49
-43,-2,49
-43,-2,49
-42,-2,49
-44,-1,49
-43,-1,49
-43,-1,49
-43,-1,49
-43,-2,49
-43,-2,49
-44,-1,49
-43,-1,50
-43,-1,49
-44,-1,48
-43,-2,49
-43,-2,49
-43,-2,49
-43,-1,49
-43,-1,49
-43,-1,49
-43,-1,49
-43,-1,49
-43,-1,49
-43,-1,49
-43,-1,49
-43,-2,49
-43,-2,49
-42,-1,49
-43,-1,49
-43,-1,49
-43,-1,49
-44,-2,49
-43,-1,49
-43,-1,49
-43,-2,49
-43,-2,50
-42,-3,50
-37,-8,54
-37,-16,58
-48,-27,56
-47,-21,56
-46,-13,51
-22,-6,52
-29,-1,49
-31,5,47
-30,9,44
-30,12,37
-33,13,35
-41,11,38
-40,11,36
-42,11,37
-47,8,47
-47,12,49
-50,7,83
-34,-3,84
-25,-9,74
-14,-17,77
-11,-19,72
-14,-18,55
-18,-16,49
-29,-15,49
-39,-15,48
-45,-16,47
-54,-17,45
-57,-18,44
-56,-16,45
-52,-14,46
-46,-13,48
-39,-11,50
-37,-11,51
-37,-10,51
-36,-10,51
-36,-10,52
-37,-10,53
-38,-11,53
-40,-12,52
-44,-14,52
-42,-14,55
-42,-14,55
-44,-16,57
-42,-13,61
-41,-10,62
-36,-6,64
-28,-2,65
-30,6,62
-23,11,62
-23,12,62
-27,14,60
-25,15,59
-21,18,56
-21,18,56
-23,18,54
-22,18,53
-21,18,53
-21,17,51
-23,14,53
-20,14,49
-19,13,49
-22,10,52
-19,8,49
-17,8,49
-26,3,54
-25,2,55
-19,4,54
-30,1,61
-29,2,60
-28,3,61
-30,4,62
-34,4,61
-31,4,59
-30,7,57
-35,4,56
-31,3,58
-47,-4,79
-43,13,57
-41,4,53
-44,1,51
-42,1,52
-39,0,53
-38,1,54
-35,1,56
-35,0,56
-37,-1,54
-34,-1,56
-31,-2,57
-31,-3,58
-32,-5,60
-19,-10,63
-20,-8,61
-17,-7,59
-17,-4,59
-22,-3,56
-27,2,60
-30,2,61
-36,0,55
-27,-5,59
-24,-7,60
-25,-10,61
-24,-10,61
-27,-8,59
-27,-7,60
-28,-8,58
-26,-9,58
-25,-10,59
-25,-8,60
-26,-8,60
-25,-9,59
-23,-8,59
-25,-5,59
-29,-7,59
-25,-7,60
-26,-9,59
-27,-10,59
-28,-17,58
-31,-26,58
-35,-27,57
-34,-21,63
-32,-15,61
-31,-10,57
-27,-6,59
-26,0,53
-29,3,49
-24,6,48
-24,9,49
-26,14,48
-24,15,51
-30,16,57
-33,14,59
-34,16,61
-32,15,68
-33,10,66
-39,13,60
-31,9,62
-37,12,62
-37,11,62
-28,8,63
-28,7,62
-28,5,61
-24,6,60
-18,11,58
-20,11,56
-15,13,56
-18,15,55
-18,14,56
-18,15,58
-16,13,58
-18,13,59
-17,15,60
-19,15,60
-19,13,60
-20,12,60
-17,14,60
-20,12,59
-23,13,59
-21,12,60
-22,14,57
-21,15,58
-31,12,57
-30,14,58
-25,15,56
-28,14,56
-29,13,54
-29,12,56
-30,14,54
-30,10,58
-31,11,58
-33,12,57
-33,12,57
-35,14,55
-32,14,56
-29,12,54
-32,12,51
-36,11,50
-44,9,49
-48,10,48
-41,10,52
-44,10,50
-41,8,53
-36,6,56
-44,8,53
-41,11,54
-35,16,53
-36,12,55
-31,11,52
-28,9,52
-45,7,44
-35,3,47
-25,3,47
-20,3,44
-19,2,43
-20,1,43
-23,3,43
-29,0,48
-33,-3,54
-29,-5,63
-40,-20,89
-39,-24,78
-38,-24,59
-32,-33,59
-25,-35,58
-21,-40,57
-6,-43,52
-7,-41,53
-15,-40,59
-32,-39,65
-44,-41,58
-41,-31,53
-34,-23,47
-34,-21,45
-40,-18,43
-45,-17,42
-49,-17,52
-44,-16,54
-42,-18,50
-39,-17,49
-42,-17,47
-41,-13,47
-47,-12,46
-50,-6,51
-46,-4,50
-49,2,47
-44,4,51
-36,7,50
-34,10,60
-28,11,62
-20,13,57
-22,18,52
-30,22,47
-27,28,45
-26,29,43
-37,33,32
-36,33,30
-40,36,33
-43,35,28
-45,36,26
-45,35,32
-42,34,34
-44,33,28
-49,33,30
-47,32,31
-55,30,21
-57,30,21
-54,30,24
-55,30,19
-56,30,18
-53,31,24
-54,30,22
-54,30,21
-54,30,23
-54,29,19
-57,29,17
-39,29,29
-28,28,39
-35,30,41
-36,29,44
-33,25,47
-24,22,49
-39,16,43
-46,15,40
-55,9,29
-64,5,21
-72,2,14
-77,0,10
-72,-4,9
-67,-5,21
-63,-4,27
-58,-7,32
-59,-8,35
-59,-8,31
-57,-6,34
-54,-6,41
-58,-6,42
-52,-4,45
-50,-5,45
-48,-4,46
-52,-3,43
-50,-2,42
-48,-2,43
-51,1,38
-51,1,36
-48,3,36
-49,3,37
-55,3,35
-60,3,33
-61,4,32
-61,2,30
-61,3,27
-59,4,28
-57,6,28
-57,6,29
-57,6,29
-56,7,29
-57,7,31
-58,7,31
-57,7,29
-57,6,31
-57,6,32
-59,5,30
-58,5,30
-57,6,31
-58,6,30
-58,7,30
-57,6,30
-57,6,30
-58,6,30
-58,7,30
-58,6,29
-58,7,30
-59,6,30
-58,6,30
-58,6,30
-58,6,30
-57,6,30
-58,6,30
-58,6,29
-58,6,30
-58,6,30
-58,6,30
-58,6,29
-58,6,30
-58,6,29
-58,6,30
-58,6,30
-58,6,30
-58,6,29
-58,6,29
-58,6,30
-58,6,30
-58,6,29
-58,6,30
-58,6,29
-58,5,30
-58,6,30
-58,6,30
-58,6,29
-59,6,30
-58,5,30
-58,6,29
-58,6,29
-58,6,29
-58,6,30
-58,6,30
-58,5,29
-58,5,29
-58,6,29
-58,6,30
-58,6,29
-58,6,30
-59,6,30
-58,6,29
-58,6,30
-58,6,30
-58,6,29
-58,6,29
-58,6,30
-58,6,30
-58,6,29
-59,6,29
-58,6,30
-58,6,29
-58,6,29
-58,6,30
-58,6,29
-58,6,29
-58,5,29
-58,6,29
-59,6,29
-58,6,30
-58,6,29
-58,6,29
-58,5,29
-58,6,29
-58,6,29
-58,6,29
-58,6,29
-58,6,29
-58,6,30
-58,6,29
-59,6,29
-58,6,29
-58,6,29
-58,6,29
-58,6,29
-58,6,29
-58,6,29
-58,5,29
-58,6,29
-58,6,29
-58,6,29
-58,6,29
-59,5,29
-58,6,30
-58,6,29
-58,6,29
-58,6,29
-58,6,29
-58,6,29
-58,5,29
-58,6,29
-58,6,29
-58,6,29
-59,6,29
-59,6,29
-58,5,29
-58,6,29
-59,6,29
-59,5,29
-58,6,29
-58,6,29
-58,5,29
-59,5,29
-58,5,29
-58,5,29
-59,6,29
-59,5,29
-59,5,29
-58,5,29
-58,5,29
-58,5,29
-59,6,29
-58,6,29
-58,6,29
-59,6,29
-58,5,30
-58,5,30
-58,6,29
-58,6,30
-57,6,29
-57,5,30
-57,5,30
-59,5,29
-57,4,31
-58,4,30
-58,5,29
-59,5,29
-58,4,30
-58,4,30
-58,3,31
-56,3,32
-55,2,32
-56,1,33
-56,1,34
-55,-1,37
-53,-3,39
-54,-6,39
-56,-7,39
-57,-7,39
-58,-8,37
-59,-8,37
-59,-8,34
-59,-8,34
-59,-7,32
-58,-7,31
-56,-8,29
-53,-10,26
-53,-9,24
-59,-4,25
-64,4,25
-59,6,28
-45,11,34
-44,17,33
-44,22,42
-44,22,45
-49,17,49
-49,12,50
-46,12,49
-42,11,50
-38,10,51
-44,7,55
-46,4,49
-45,1,46
-48,-2,44
-48,-3,44
-54,-2,41
-54,-1,41
-50,2,42
-53,3,44
-50,6,44
-48,14,43
-47,56,43
-48,17,33
-46,12,42
-55,8,33
-58,8,35
-55,7,36
-57,8,34
-57,9,34
-54,9,36
-53,12,35
